deal_id,snapshot_dt,prin_rem,accrued_int,ead,maturity_date_final,remaining_life_of_the_quarter,term,mapped_mpd_benign,mapped_mpd_base,mapped_mpd_mild,mapped_mpd_medium,mapped_mpd_severe,applied_mpd_benign,applied_mpd_base,applied_mpd_mild,applied_mpd_medium,applied_mpd_severe,applied_lgd_benign,applied_lgd_base,applied_lgd_mild,applied_lgd_medium,applied_lgd_severe,eir,EIR_quarter,cum_life_in_quarter,discount_factor
CARDLINK:180100000000005391423210529038:FAC,2026-03-31,,,47002.79,2026-12-31,1.0,6,0.0005282055490298809,0.0005680400289944654,0.0006114043332836605,0.0010270151190709953,0.0013736401594157677,0.0005282055490298809,0.0005680400289944654,0.0006114043332836605,0.0010270151190709953,0.0013736401594157677,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,5.0,0.9265207243124562
CARDLINK:180100000000005391423210529038:FAC,2026-06-30,,,47002.79,2026-12-31,1.0,7,0.0005649370194773518,0.0005811692021633341,0.0005985678213442647,0.0007613597826122698,0.0009634439421853935,0.0005649370194773518,0.0005811692021633341,0.0005985678213442647,0.0007613597826122698,0.0009634439421853935,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,6.0,0.912485906896807
CARDLINK:180100000000005391423210529038:FAC,2026-09-30,,,47002.79,2026-12-31,1.0,8,0.0006045633590343602,0.0006057813112386734,0.0005899778138764855,0.0005292857083969427,0.0005740951987304177,0.0006045633590343602,0.0006057813112386734,0.0005899778138764855,0.0005292857083969427,0.0005740951987304177,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,7.010989010989011,0.8985129634934332
CARDLINK:180100000000005391423210529038:FAC,2026-12-31,,,0.0,2026-12-31,0.0,9,0.0006165406960753073,0.0006105595103150785,0.0005703644526356966,0.0004061930705846484,0.00041017214241090283,0.0,0.0,0.0,0.0,0.0,0.25,0.55,0.73,0.82,0.91,0.06295752,0.015380859,8.021978021978022,0.8847539884876842
CARDLINK:180100000000005391423210537429,2024-12-31,172.38,1.47,173.85,2027-07-31,1.0,1,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.0,1.0
CARDLINK:180100000000005391423210537429,2025-03-31,172.38,,185.0938805702,2027-07-31,1.0,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.989010989010989,0.9371890750192179
CARDLINK:180100000000005391423210537429,2025-06-30,172.38,,197.6058767989,2027-07-31,1.0,3,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,1.989010989010989,0.8776905122351228
CARDLINK:180100000000005391423210537429,2025-09-30,172.38,,211.1153568135,2027-07-31,1.0,4,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,3.0,0.8213770406294892
CARDLINK:180100000000005391423210552048,2024-12-31,1268.2,17.15,1285.35,2027-08-31,1.0,1,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.0,1.0
CARDLINK:180100000000005391423210552048,2025-03-31,1268.2,,1373.5327407371,2027-08-31,1.0,2,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3,0.06778991,0.989010989010989,0.9371890750192179
