region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke,Parameter name,description,recovery_time,haircut,forward_adjustment_factor,collateral_allocation_priority,collateral_secured_rank_for_ead_allocation,remark,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount,remaining_base_amt
hk,PLEDGE_COLLATERAL,CLS:180000000000000003390600:2:0,G007,99999999999.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001571242,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,7000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003390600:1:0,G007,99999999999.0,HKD,CLS:1000843672,2024-12-31,M,1.0,018:RM:1800000000000000000001571242,18,2025-03-31,2024-12-31,NX,2024-09-10,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,7000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003397857:1:1,P001,23880000.0,HKD,CLS:1000863022,2024-12-31,M,1.0,018:RM:1800000000000000000001589881,18,2044-12-12,2024-12-31,NX,2024-12-12,HKD,HKD,1.0,,23880000.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,14328000.0,8000000.0,14328000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003397117:1:1,P001,5706000.0,HKD,CLS:1000860182,2024-12-31,M,1.0,018:RM:1800000000000000000001590245,18,2054-11-29,2024-12-31,NX,2024-11-29,HKD,HKD,1.0,,5706000.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3423600.0,4094533.78,3423600.0,670933.7799999998
hk,PLEDGE_COLLATERAL,CLS:180000000000000003330722:4:0,O010,5844000.0,HKD,CLS:1000728278,2024-12-31,M,1.0,018:RM:1800000000000000000001448656,18,2025-02-28,2024-12-31,NX,2024-02-20,HKD,HKD,1.0,,5844000.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,3506400.0,5259000.0,3506400.0,1752600.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003327460:2:1,P001,23923243.0,HKD,CLS:1000688163,2024-12-31,M,1.0,018:RM:1800000000000000000001442992,18,2052-11-14,2024-12-31,NX,2022-11-14,HKD,HKD,1.0,,23923243.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,14353945.799999999,13422503.5,14353945.799999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003327460:1:0,G007,99999999999.0,HKD,CLS:1000688163,2024-12-31,M,1.0,018:RM:1800000000000000000001442992,18,2052-11-14,2024-12-31,NX,2022-11-14,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,13422503.5,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003313993:1:0,G007,99999999999.0,HKD,CLS:1000657539,2024-12-31,M,1.0,018:RM:1800000000000000000001407866,18,2052-05-19,2024-12-31,NX,2022-05-19,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,3073008.42,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003313993:2:1,P001,5339014.0,HKD,CLS:1000657539,2024-12-31,M,1.0,018:RM:1800000000000000000001407866,18,2052-05-19,2024-12-31,NX,2022-05-19,HKD,HKD,1.0,,5339014.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3203408.4,3073008.42,3203408.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318835:1:1,P002,17921818.0,HKD,CLS:1000669871,2024-12-31,M,1.0,018:RM:1800000000000000000001432588,18,2042-08-26,2024-12-31,NX,2022-08-26,HKD,HKD,1.0,,17921818.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,10753090.799999999,9026800.04,10753090.799999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318835:2:0,G007,99999999999.0,HKD,CLS:1000669871,2024-12-31,M,1.0,018:RM:1800000000000000000001432588,18,2042-08-26,2024-12-31,NX,2022-08-26,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,9026800.04,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:3:1,P003,12133154.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,12133154.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7279892.399999999,2000000.0,7279892.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:6:1,P003,15614397.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,15614397.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,9368638.2,2000000.0,9368638.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:7:1,P005,2803405.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,2803405.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,1682043.0,2000000.0,1682043.0,317957.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:1:0,G007,99999999999.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:2:1,P003,13131452.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,13131452.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7878871.199999999,2000000.0,7878871.199999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:5:1,P003,13276504.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,13276504.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7965902.399999999,2000000.0,7965902.399999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003318838:4:1,P003,12518821.0,HKD,CLS:1000676981,2024-12-31,M,1.0,018:RM:1800000000000000000001426143,18,2025-01-31,2024-12-31,NX,2024-04-19,HKD,HKD,1.0,,12518821.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,7511292.6,2000000.0,7511292.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003314068:2:0,G007,99999999999.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001401575,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,500000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003314068:1:0,G007,99999999999.0,HKD,CLS:1000657876,2024-12-31,M,1.0,018:RM:1800000000000000000001401575,18,2025-04-30,2024-12-31,NX,2024-11-27,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,500000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003334478:1:1,P002,12490668.0,HKD,CLS:1000726285,2024-12-31,M,1.0,018:RM:1800000000000000000001457812,18,2043-02-27,2024-12-31,NX,2023-02-27,HKD,HKD,1.0,,12490668.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,7494400.8,6471890.16,7494400.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003334483:1:0,G007,40000000.0,USD,CLS:1000732799,2024-12-31,M,7.7629504,018:RM:1800000000000000000001460114,18,2025-07-31,2024-12-31,NX,2024-12-09,USD,HKD,1.0,,310518016.81518555,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,31051801.681518547,,31051801.681518547,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:7:0,G007,99999999999.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,4720000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:3:1,P002,19827976.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,19827976.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,11896785.6,4720000.0,11896785.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:6:0,G007,99999999999.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,4720000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:1:1,P001,42518309.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,42518309.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,25510985.4,4720000.0,25510985.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:2:1,P005,2803405.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,2803405.0,34,STANDALONE CAR PARK,0.5,0.4,HK OFFICE PPI,3,3,,1682043.0,4720000.0,1682043.0,3037957.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:4:1,P001,8410215.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,8410215.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,5046129.0,4720000.0,5046129.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003312654:5:0,G007,99999999999.0,HKD,CLS:1000657024,2024-12-31,M,1.0,018:RM:1800000000000000000001395914,18,2025-01-31,2024-12-31,NX,2024-07-29,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,4720000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003317657:2:0,G007,99999999999.0,HKD,CLS:1000667287,2024-12-31,M,1.0,018:RM:1800000000000000000001410286,18,2025-05-31,2024-12-31,NX,2024-07-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,10000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003317657:1:1,P001,26436870.0,HKD,CLS:1000667287,2024-12-31,M,1.0,018:RM:1800000000000000000001410286,18,2025-05-31,2024-12-31,NX,2024-07-18,HKD,HKD,1.0,,26436870.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,15862122.0,10000000.0,15862122.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003314408:1:1,P001,2974593.0,HKD,CLS:1000658671,2024-12-31,M,1.0,018:RM:1800000000000000000001414603,18,2051-05-30,2024-12-31,NX,2022-05-30,HKD,HKD,1.0,,2974593.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1784755.8,2933421.35,1784755.8,1148665.55
hk,PLEDGE_COLLATERAL,CLS:180000000000000003366871:1:0,G007,99999999999.0,HKD,CLS:1000806032,2024-12-31,M,1.0,018:RM:1800000000000000000001507171,18,2025-12-31,2024-12-31,NX,2024-12-20,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2511000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003366871:2:0,O010,2790000.0,HKD,CLS:1000806032,2024-12-31,M,1.0,018:RM:1800000000000000000001507171,18,2025-12-31,2024-12-31,NX,2024-12-20,HKD,HKD,1.0,,2790000.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,1674000.0,2511000.0,1674000.0,837000.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003389224:1:0,G007,99999999999.0,HKD,CLS:1000840937,2024-12-31,M,1.0,018:RM:1800000000000000000001481458,18,2027-08-23,2024-12-31,NX,2024-08-23,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2690585.26,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003376712:2:0,T005,0.0,USD,CLS:1000814902,2024-12-31,M,7.7629504,018:RM:1800000000000000000001486932,18,2025-03-31,2024-12-31,NX,2024-03-19,USD,HKD,1.0,,0.0,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,0.0,100000.0,0.0,100000.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003376712:3:0,T005,688343.0,CNY,CLS:1000814902,2024-12-31,M,1.0600879,018:RM:1800000000000000000001486932,18,2025-03-31,2024-12-31,NX,2024-03-19,CNY,HKD,1.0,,729704.0985901356,49,MACC ACCOUNT   NON-HKD,0.0,0.0,,1,1,,729704.0985901356,100000.0,729704.0985901356,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003376712:1:0,T004,141000.0,HKD,CLS:1000814902,2024-12-31,M,1.0,018:RM:1800000000000000000001486932,18,2025-03-31,2024-12-31,NX,2024-03-19,HKD,HKD,1.0,,141000.0,48,MACC ACCOUNT - HKD,0.0,0.0,,1,1,,141000.0,100000.0,141000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003376712:4:0,O007,29824086.0,CNY,CLS:1000814902,2024-12-31,M,1.0600879,018:RM:1800000000000000000001486932,18,2025-03-31,2024-12-31,NX,2024-03-19,CNY,HKD,1.0,,31616153.27083254,24,UNIT TRUST / MUTUAL FUNDS,0.08,0.4,,1,2,,18969691.96249952,100000.0,18969691.96249952,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003384927:1:1,P001,6346909.0,HKD,CLS:1000831607,2024-12-31,M,1.0,018:RM:1800000000000000000001562400,18,2054-07-02,2024-12-31,NX,2024-07-02,HKD,HKD,1.0,,6346909.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3808145.4,4474716.8,3808145.4,666571.3999999999
hk,PLEDGE_COLLATERAL,CLS:180000000000000003379997:1:1,P001,4201574.0,HKD,CLS:1000821139,2024-12-31,M,1.0,018:RM:1800000000000000000001438648,18,2054-04-18,2024-12-31,NX,2024-04-18,HKD,HKD,1.0,,4201574.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2520944.4,3030857.46,2520944.4,509913.06000000006
hk,PLEDGE_COLLATERAL,CLS:180000000000000003388560:1:1,P001,4496438.0,HKD,CLS:1000840049,2024-12-31,M,1.0,018:RM:1800000000000000000001571684,18,2048-08-19,2024-12-31,NX,2024-08-19,HKD,HKD,1.0,,4496438.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2697862.8,2261643.6,2697862.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003374206:1:1,P002,572148.0,HKD,CLS:1000812396,2024-12-31,M,1.0,018:RM:1800000000000000000001316585,18,2044-03-08,2024-12-31,NX,2024-03-08,HKD,HKD,1.0,,572148.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,343288.8,410893.71,343288.8,67604.91000000003
hk,PLEDGE_COLLATERAL,CLS:180000000000000003382480:1:1,P001,2800006.0,HKD,CLS:1000825568,2024-12-31,M,1.0,018:RM:1800000000000000000001544120,18,2034-05-20,2024-12-31,NX,2024-05-20,HKD,HKD,1.0,,2800006.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1680003.5999999999,1427704.83,1680003.5999999999,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003384138:1:1,P002,10470557.0,HKD,CLS:1000829695,2024-12-31,M,1.0,018:RM:1800000000000000000001030885,18,2034-06-19,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,10470557.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,6282334.2,2400592.15,6282334.2,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003384282:1:0,G007,40000000.0,USD,CLS:1000829560,2024-12-31,M,7.7629504,018:RM:1800000000000000000001560413,18,2025-01-31,2024-12-31,NX,2024-06-18,USD,HKD,1.0,,310518016.81518555,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,31051801.681518547,,31051801.681518547,
hk,PLEDGE_COLLATERAL,CLS:180000000000000000023201:1:1,P001,3050865.0,HKD,CLS:1000661665,2024-12-31,M,1.0,018:RM:1800000000000000000000297257,18,2042-06-24,2024-12-31,NX,2022-06-24,HKD,HKD,1.0,,3050865.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,1830519.0,2174291.9,1830519.0,343772.8999999999
hk,PLEDGE_COLLATERAL,CLS:180000000000000000008650:1:1,P001,3974461.0,HKD,CLS:0001472463,2024-12-31,M,1.0,018:RM:1800000000000000000000410324,18,2036-01-21,2024-12-31,NX,2011-01-21,HKD,HKD,1.0,,3974461.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2384676.6,745262.58,2384676.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003247367:1:0,G007,99999999999.0,HKD,CLS:1000471413,2024-12-31,M,1.0,018:RM:1800000000000000000001313662,18,2025-06-30,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003247367:4:0,G007,99999999999.0,HKD,CLS:1000471413,2024-12-31,M,1.0,018:RM:1800000000000000000001313662,18,2025-06-30,2024-12-31,NX,2024-06-19,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,2000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003247578:2:0,G007,99999999999.0,HKD,CLS:1000474043,2024-12-31,M,1.0,018:RM:1800000000000000000001312173,18,2025-09-30,2024-12-31,NX,2024-11-28,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,4000000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003247578:1:1,P001,50468424.0,HKD,CLS:1000474043,2024-12-31,M,1.0,018:RM:1800000000000000000001312173,18,2025-09-30,2024-12-31,NX,2024-11-28,HKD,HKD,1.0,,50468424.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,30281054.4,4000000.0,30281054.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003255667:2:0,O010,974781.0,HKD,CLS:1000626171,2024-12-31,M,1.0,018:RM:1800000000000000000001201060,18,2025-08-31,2024-12-31,NX,2024-08-13,HKD,HKD,1.0,,974781.0,27,LIFE INSURANCE POLICY,0.5,0.4,,1,3,,584868.6,105.26,584868.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003279888:3:1,P003,20981366.0,HKD,CLS:1000578855,2024-12-31,M,1.0,018:RM:1800000000000000000001320420,18,2025-07-31,2024-12-31,NX,2024-07-18,HKD,HKD,1.0,,20981366.0,32,INDUSTRIAL PROPERTIES,0.5,0.4,HK FLATTED FACTORIES PPI,8,3,,12588819.6,11600000.0,12588819.6,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003279888:2:1,P001,5713256.0,HKD,CLS:1000578855,2024-12-31,M,1.0,018:RM:1800000000000000000001320420,18,2025-07-31,2024-12-31,NX,2024-07-18,HKD,HKD,1.0,,5713256.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,3427953.6,11600000.0,3427953.6,8172046.4
hk,PLEDGE_COLLATERAL,CLS:180000000000000003279888:1:0,G007,99999999999.0,HKD,CLS:1000578855,2024-12-31,M,1.0,018:RM:1800000000000000000001320420,18,2025-07-31,2024-12-31,NX,2024-07-18,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,11600000.0,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003248177:1:1,P001,3911766.0,HKD,CLS:1000475234,2024-12-31,M,1.0,018:RM:1800000000000000000001313266,18,2050-07-20,2024-12-31,NX,2020-07-20,HKD,HKD,1.0,,3911766.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2347059.6,2759716.51,2347059.6,412656.9099999997
hk,PLEDGE_COLLATERAL,CLS:180000000000000003249873:1:1,P001,8292283.0,HKD,CLS:1000578082,2024-12-31,M,1.0,018:RM:1800000000000000000001137975,18,2050-08-13,2024-12-31,NX,2020-08-13,HKD,HKD,1.0,,8292283.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,4975369.8,3422988.62,4975369.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003344160:2:0,G007,99999999999.0,HKD,CLS:1000745531,2024-12-31,M,1.0,018:RM:1800000000000000000001486838,18,2043-06-30,2024-12-31,NX,2023-06-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,10572590.24,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003344160:1:1,P002,35936953.0,HKD,CLS:1000745531,2024-12-31,M,1.0,018:RM:1800000000000000000001486838,18,2043-06-30,2024-12-31,NX,2023-06-30,HKD,HKD,1.0,,35936953.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,21562171.8,10572590.24,21562171.8,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003355896:1:0,G007,75000000.0,USD,CLS:1000766474,2024-12-31,M,7.7629504,018:RM:1800000000000000000001506753,18,2025-05-31,2024-12-31,NX,2024-08-08,USD,HKD,1.0,,582221281.5284729,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,58222128.152847275,,58222128.152847275,
hk,PLEDGE_COLLATERAL,CLS:180000000000000003338172:2:0,G007,99999999999.0,HKD,CLS:1000734822,2024-12-31,M,1.0,018:RM:1800000000000000000001459616,18,2043-04-25,2024-12-31,NX,2023-04-25,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,59272123.36,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003338172:3:0,G007,99999999999.0,HKD,CLS:1000734822,2024-12-31,M,1.0,018:RM:1800000000000000000001459616,18,2043-04-25,2024-12-31,NX,2023-04-25,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,59272123.36,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003338172:1:1,P002,103183199.0,HKD,CLS:1000734822,2024-12-31,M,1.0,018:RM:1800000000000000000001459616,18,2043-04-25,2024-12-31,NX,2023-04-25,HKD,HKD,1.0,,103183199.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,61909919.4,59272123.36,61909919.4,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003362222:1:0,G007,99999999999.0,HKD,CLS:1000793193,2024-12-31,M,1.0,018:RM:1800000000000000000001508587,18,2043-12-22,2024-12-31,NX,2023-12-22,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,6932181.66,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003362222:2:1,P002,13779775.0,HKD,CLS:1000793193,2024-12-31,M,1.0,018:RM:1800000000000000000001508587,18,2043-12-22,2024-12-31,NX,2023-12-22,HKD,HKD,1.0,,13779775.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,8267865.0,6932181.66,8267865.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003343742:2:1,P002,36000000.0,HKD,CLS:1000745520,2024-12-31,M,1.0,018:RM:1800000000000000000001477454,18,2043-06-30,2024-12-31,NX,2023-06-30,HKD,HKD,1.0,,36000000.0,31,COMMERCIAL PROPERTIES,0.5,0.4,HK RETAIL PPI,8,3,,21600000.0,15120365.49,21600000.0,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003343742:1:0,G007,99999999999.0,HKD,CLS:1000745520,2024-12-31,M,1.0,018:RM:1800000000000000000001477454,18,2043-06-30,2024-12-31,NX,2023-06-30,HKD,HKD,1.0,,99999999999.0,15,CORP/J&S/PARTNER/SOLE-PROP/PERSONAL,0.5,0.9,,1,3,,9999999999.899998,15120365.49,9999999999.899998,0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003340726:1:1,P001,3465832.0,HKD,CLS:1000738868,2024-12-31,M,1.0,018:RM:1800000000000000000001472794,18,2053-05-19,2024-12-31,NX,2023-05-19,HKD,HKD,1.0,,3465832.0,30,RESIDENTIAL PROPERTIES,0.5,0.4,HK RESIDENTIAL PPI,1,3,,2079499.2,2408804.71,2079499.2,329305.51
