timestamp,facility_nr,collateral_agreement_type,collateral_agreement_id,collateral_amount_hke,haircut,post_haircut_coll_amt,post_ccf_base_amt_fac_level,allocated_collateral_amount
20251124_180702,CLS:0001405155,O009,CLS:180000000000000000101793:5:0,1.0,0.9,0.09999999999999998,14975281.98698564,0.05093045008972178
20251124_180702,CLS:0001406211,O009,CLS:180000000000000000101793:5:0,1.0,0.9,0.09999999999999998,1981954.8350929068,0.0067405643443980675
20251124_180702,CLS:0001483150,O009,CLS:180000000000000000101793:5:0,1.0,0.9,0.09999999999999998,2115821.636286068,0.00719584100915564
20251124_180702,CLS:0001406213,O009,CLS:180000000000000000101793:5:0,1.0,0.9,0.09999999999999998,2281108.5911581945,0.007757976601187415
20251124_180702,CLS:0001405104,O009,CLS:180000000000000000101793:5:0,1.0,0.9,0.09999999999999998,8049229.073237523,0.027375167955537093
20251124_180702,CLS:0001405155,T003,CLS:180000000000000000101793:77:0,304280307.60455084,0.4,182568184.5627305,14975281.98698564,182568184.5627305
20251124_180702,CLS:0001405155,T003,CLS:180000000000000000101793:78:0,0.04960189014673233,0.4,0.029761134088039397,14975281.98698564,0.029761134088039397
20251124_180702,CLS:0001405155,T003,CLS:180000000000000000101793:79:0,0.0,0.4,0.0,14975281.98698564,0.0
20251124_180702,CLS:0001405155,T003,CLS:180000000000000000101793:80:0,0.0,0.4,0.0,14975281.98698564,0.0
20251124_180702,CLS:0001405155,T003,CLS:180000000000000000101793:76:0,4727433.699510574,0.4,2836460.2197063444,14975281.98698564,2836460.2197063444
20251124_180702,CLS:1000630265,O010,CLS:180000000000000000102338:8:0,6198040.0,0.4,3718824.0,5570000.0,3718824.0
20251124_180702,CLS:1000629984,P002,CLS:180000000000000000102338:6:1,3974012.0,0.4,2384407.1999999997,797024.35,2384407.1999999997
20251124_180702,CLS:1000629984,P002,CLS:180000000000000000102338:7:1,4268384.0,0.4,2561030.4,797024.35,2561030.4
20251124_180702,CLS:1000629984,P002,CLS:180000000000000000102338:4:1,4906188.0,0.4,2943712.8,797024.35,2943712.8
20251124_180702,CLS:1000629984,G007,CLS:180000000000000000102338:9:0,99999999999.0,0.9,9999999999.899998,797024.35,9999999999.899998
20251124_180702,CLS:1000629984,P002,CLS:180000000000000000102338:5:1,8340520.0,0.4,5004312.0,797024.35,5004312.0
20251124_180702,CLS:0001542523,P002,CLS:180000000000000000103893:1:1,52819621.0,0.4,31691772.599999998,,31691772.599999998
20251124_180702,CLS:0001542523,G007,CLS:180000000000000000103893:5:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001542523,G007,CLS:180000000000000000103893:8:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001542523,P005,CLS:180000000000000000103893:2:1,1142651.0,0.4,685590.6,,685590.6
20251124_180702,CLS:0001542523,P005,CLS:180000000000000000103893:14:1,1142651.0,0.4,685590.6,,685590.6
20251124_180702,CLS:0001542523,P005,CLS:180000000000000000103893:16:1,1142651.0,0.4,685590.6,,685590.6
20251124_180702,CLS:0001542523,P005,CLS:180000000000000000103893:15:1,1142651.0,0.4,685590.6,,685590.6
20251124_180702,CLS:0001542523,P005,CLS:180000000000000000103893:3:1,1142651.0,0.4,685590.6,,685590.6
20251124_180702,CLS:0001542523,G007,CLS:180000000000000000103893:7:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000465569,O010,CLS:180000000000000000107620:48:0,9885001.0,0.4,5931000.6,6484000.0,5931000.6
20251124_180702,CLS:1000315049,G007,CLS:180000000000000000085180:1:0,99999999999.0,0.9,9999999999.899998,4417321.29,9999999999.899998
20251124_180702,CLS:1000315049,P002,CLS:180000000000000000085180:2:1,13206029.0,0.4,7923617.399999999,4417321.29,7923617.399999999
20251124_180702,CLS:1000742582,G007,CLS:180000000000000000100922:2:0,776295042030.2009,0.9,77629504203.02008,119741858.82191299,77629504203.02008
20251124_180702,CLS:1000742582,T008,CLS:180000000000000000100922:18:0,119743510.23435593,0.4,71846106.14061356,119741858.82191299,71846106.14061356
20251124_180702,CLS:1000742582,T008,CLS:180000000000000000100922:19:0,48130292.60635376,0.4,28878175.563812256,119741858.82191299,28878175.563812256
20251124_180702,CLS:1000742582,G007,CLS:180000000000000000100922:3:0,776295042030.2009,0.9,77629504203.02008,119741858.82191299,77629504203.02008
20251124_180702,CLS:1000742582,T008,CLS:180000000000000000100922:20:0,20959966.135025024,0.4,12575979.681015015,119741858.82191299,12575979.681015015
20251124_180702,CLS:1000742582,O009,CLS:180000000000000000100922:6:0,0.0,0.9,0.0,119741858.82191299,0.0
20251124_180702,CLS:0001605336,G007,CLS:180000000000000000105571:2:0,99999999999.0,0.9,9999999999.899998,1229294.54,9999999999.899998
20251124_180702,CLS:0001605336,P001,CLS:180000000000000000105571:1:1,6189361.0,0.4,3713616.6,1229294.54,3713616.6
20251124_180702,CLS:0001605336,P001,CLS:180000000000000000105571:3:1,8093780.0,0.4,4856268.0,1229294.54,4856268.0
20251124_180702,CLS:1000447399,P001,CLS:180000000000000000105572:6:1,4720869.0,0.4,2832521.4,2000000.0,2832521.4
20251124_180702,CLS:1000447399,P003,CLS:180000000000000000105572:8:1,13600858.0,0.4,8160514.8,2000000.0,8160514.8
20251124_180702,CLS:1000447399,P001,CLS:180000000000000000105572:4:1,9913826.0,0.4,5948295.6,2000000.0,5948295.6
20251124_180702,CLS:1000447399,G007,CLS:180000000000000000105572:7:0,99999999999.0,0.9,9999999999.899998,2000000.0,9999999999.899998
20251124_180702,CLS:1000447399,P001,CLS:180000000000000000105572:2:1,5192956.0,0.4,3115773.6,2000000.0,3115773.6
20251124_180702,CLS:1000447399,P001,CLS:180000000000000000105572:5:1,6609217.0,0.4,3965530.1999999997,2000000.0,3965530.1999999997
20251124_180702,CLS:0001720878,G007,CLS:180000000000000000107053:3:0,99999999999.0,0.9,9999999999.899998,2651756.4,9999999999.899998
20251124_180702,CLS:0001720878,G007,CLS:180000000000000000107053:1:0,99999999999.0,0.9,9999999999.899998,2651756.4,9999999999.899998
20251124_180702,CLS:0001720878,O009,CLS:180000000000000000107053:2:0,1.0,0.9,0.09999999999999998,2651756.4,0.09999999999999998
20251124_180702,CLS:0001681328,G007,CLS:180000000000000000110095:2:0,99999999999.0,0.9,9999999999.899998,1257940.0,9999999999.899998
20251124_180702,CLS:0001681323,G007,CLS:180000000000000000110095:2:0,99999999999.0,0.9,9999999999.899998,,0.0
20251124_180702,CLS:0001681328,P003,CLS:180000000000000000110095:4:1,12590022.0,0.4,7554013.199999999,1257940.0,7554013.199999999
20251124_180702,CLS:0001681323,P003,CLS:180000000000000000110095:4:1,12590022.0,0.4,7554013.199999999,,0.0
20251124_180702,CLS:0001681328,P003,CLS:180000000000000000110095:3:1,11137327.0,0.4,6682396.2,1257940.0,6682396.2
20251124_180702,CLS:0001681323,P003,CLS:180000000000000000110095:3:1,11137327.0,0.4,6682396.2,,0.0
20251124_180702,CLS:0001681328,P003,CLS:180000000000000000110095:1:1,19369266.0,0.4,11621559.6,1257940.0,11621559.6
20251124_180702,CLS:0001681323,P003,CLS:180000000000000000110095:1:1,19369266.0,0.4,11621559.6,,0.0
20251124_180702,CLS:1000417226,G007,CLS:180000000000000000102902:1:0,99999999999.0,0.9,9999999999.899998,2000000.0,9999999999.899998
20251124_180702,CLS:0001397321,P001,CLS:180000000000000000103971:1:2,31000000.0,0.4,18600000.0,1650015.0,18600000.0
20251124_180702,CLS:0001643000,P001,CLS:180000000000000000107652:1:1,4709526.0,0.4,2825715.6,1511134.49,2825715.6
20251124_180702,CLS:0001641199,P003,CLS:180000000000000000107656:3:1,8888304.0,0.4,5332982.399999999,1000000.0,5332982.399999999
20251124_180702,CLS:0001641199,G007,CLS:180000000000000000107656:2:0,99999999999.0,0.9,9999999999.899998,1000000.0,9999999999.899998
20251124_180702,CLS:1000826437,G006,CLS:180000000000000000101095:3:0,911675610.5422974,0.4,547005366.3253784,907435258.8653564,547005366.3253784
20251124_180702,CLS:0001718211,O010,CLS:180000000000000000110152:5:0,4600456.38927412,0.4,2760273.833564472,2400000.0,2760273.833564472
20251124_180702,CLS:0001687366,G007,CLS:180000000000000000110178:3:0,99999999999.0,0.9,9999999999.899998,3400000.0,9999999999.899998
20251124_180702,CLS:0001687366,P003,CLS:180000000000000000110178:1:1,10904102.0,0.4,6542461.2,3400000.0,6542461.2
20251124_180702,CLS:0001687366,P001,CLS:180000000000000000110178:2:1,20671188.0,0.4,12402712.799999999,3400000.0,12402712.799999999
20251124_180702,CLS:0001673493,P001,CLS:180000000000000000109771:1:1,10581679.0,0.4,6349007.399999999,3912330.86,6349007.399999999
20251124_180702,CLS:0001673493,G007,CLS:180000000000000000109771:2:0,99999999999.0,0.9,9999999999.899998,3912330.86,9999999999.899998
20251124_180702,CLS:0001456809,P002,CLS:180000000000000000102521:2:1,10994931.0,0.4,6596958.6,214235.08,6596958.6
20251124_180702,CLS:0001456809,P003,CLS:180000000000000000102521:3:1,2357482.0,0.4,1414489.2,214235.08,1414489.2
20251124_180702,CLS:0001456809,P001,CLS:180000000000000000102521:1:1,12274261.0,0.4,7364556.6,214235.08,7364556.6
20251124_180702,CLS:0001456809,G007,CLS:180000000000000000102522:5:0,99999999999.0,0.9,9999999999.899998,214235.08,9999999999.899998
20251124_180702,CLS:0001456809,G007,CLS:180000000000000000102522:1:0,99999999999.0,0.9,9999999999.899998,214235.08,9999999999.899998
20251124_180702,CLS:0001685656,G007,CLS:180000000000000000110196:5:0,99999999999.0,0.9,9999999999.899998,264808.56,9999999999.899998
20251124_180702,CLS:0001685656,P001,CLS:180000000000000000110196:1:1,5476208.0,0.4,3285724.8,264808.56,3285724.8
20251124_180702,CLS:0001685656,P001,CLS:180000000000000000110196:2:1,5192956.0,0.4,3115773.6,264808.56,3115773.6
20251124_180702,CLS:0001685656,P001,CLS:180000000000000000110196:3:1,5192956.0,0.4,3115773.6,264808.56,3115773.6
20251124_180702,CLS:0001685656,P001,CLS:180000000000000000110196:4:1,3399026.0,0.4,2039415.5999999999,264808.56,2039415.5999999999
20251124_180702,CLS:0001688532,G007,CLS:180000000000000000110232:3:0,99999999999.0,0.9,9999999999.899998,399879.27984178066,9999999999.899998
20251124_180702,CLS:0001688532,P003,CLS:180000000000000000110232:1:1,12031232.0,0.4,7218739.2,399879.27984178066,7218739.2
20251124_180702,CLS:0001688532,G007,CLS:180000000000000000110232:4:0,99999999999.0,0.9,9999999999.899998,399879.27984178066,9999999999.899998
20251124_180702,CLS:0001688532,G007,CLS:180000000000000000110232:2:0,99999999999.0,0.9,9999999999.899998,399879.27984178066,9999999999.899998
20251124_180702,CLS:0001721542,G007,CLS:180000000000000000110759:6:0,99999999999.0,0.9,9999999999.899998,2202337.83,9999999999.899998
20251124_180702,CLS:0001721542,P001,CLS:180000000000000000110759:1:1,27513127.0,0.4,16507876.2,2202337.83,16507876.2
20251124_180702,CLS:0001721542,P002,CLS:180000000000000000110759:4:1,4703355.0,0.4,2822013.0,2202337.83,2822013.0
20251124_180702,CLS:0001721542,G007,CLS:180000000000000000110759:5:0,99999999999.0,0.9,9999999999.899998,2202337.83,9999999999.899998
20251124_180702,CLS:0001721542,G007,CLS:180000000000000000110759:9:0,99999999999.0,0.9,9999999999.899998,2202337.83,9999999999.899998
20251124_180702,CLS:0001721542,P002,CLS:180000000000000000110759:2:1,52912751.0,0.4,31747650.599999998,2202337.83,31747650.599999998
20251124_180702,CLS:0001721542,P002,CLS:180000000000000000110759:3:1,23516778.0,0.4,14110066.799999999,2202337.83,14110066.799999999
20251124_180702,CLS:0001704968,P001,CLS:180000000000000000110767:1:1,28867309.0,0.4,17320385.4,3532094.92,17320385.4
20251124_180702,CLS:0001704968,P001,CLS:180000000000000000110767:2:1,28867309.0,0.4,17320385.4,3532094.92,17320385.4
20251124_180702,CLS:0001704968,G007,CLS:180000000000000000110767:3:0,99999999999.0,0.9,9999999999.899998,3532094.92,9999999999.899998
20251124_180702,CLS:0001704858,G007,CLS:180000000000000000110768:2:0,99999999999.0,0.9,9999999999.899998,1000000.0,9999999999.899998
20251124_180702,CLS:0001704858,P001,CLS:180000000000000000110768:1:1,8425024.0,0.4,5055014.399999999,1000000.0,5055014.399999999
20251124_180702,CLS:0001570265,G007,CLS:180000000000000000104234:2:0,99999999999.0,0.9,9999999999.899998,250000.0,9999999999.899998
20251124_180702,CLS:0001570265,P002,CLS:180000000000000000104234:1:1,5819110.0,0.4,3491466.0,250000.0,3491466.0
20251124_180702,CLS:1000657876,P003,CLS:180000000000000000103086:1:2,29804545.0,0.4,17882727.0,500000.0,17882727.0
20251124_180702,CLS:1000657876,G007,CLS:180000000000000000103087:4:0,99999999999.0,0.9,9999999999.899998,500000.0,9999999999.899998
20251124_180702,CLS:1000657876,G007,CLS:180000000000000000103088:4:0,99999999999.0,0.9,9999999999.899998,500000.0,9999999999.899998
20251124_180702,CLS:1000657876,P003,CLS:180000000000000000103088:1:2,55429185.0,0.4,33257511.0,500000.0,33257511.0
20251124_180702,CLS:0001720878,P003,CLS:180000000000000000109388:2:1,23718066.0,0.4,14230839.6,2651756.4,14230839.6
20251124_180702,CLS:0001720878,P003,CLS:180000000000000000109388:3:1,24174182.0,0.4,14504509.2,2651756.4,14504509.2
20251124_180702,CLS:0001720878,G007,CLS:180000000000000000109388:4:0,99999999999.0,0.9,9999999999.899998,2651756.4,9999999999.899998
20251124_180702,CLS:0001687163,G007,CLS:180000000000000000109952:1:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001687163,T008,CLS:180000000000000000109952:19:0,7762950.420379639,0.4,4657770.252227783,,4657770.252227783
20251124_180702,CLS:0001687163,G007,CLS:180000000000000000109952:2:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001687163,T008,CLS:180000000000000000109952:18:0,7762950.420379639,0.4,4657770.252227783,,4657770.252227783
20251124_180702,CLS:0001687163,T008,CLS:180000000000000000109952:17:0,7762950.420379639,0.4,4657770.252227783,,4657770.252227783
20251124_180702,CLS:1000658735,O007,CLS:180000000000000000110001:93:0,1706854.0,0.4,1024112.3999999999,517898.78,1024112.3999999999
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:12:0,0.0,0.0,0.0,517898.78,0.0
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:30:0,19.48273277282715,0.0,19.48273277282715,517898.78,19.48273277282715
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:9:0,121466.8852276802,0.0,121466.8852276802,517898.78,121466.8852276802
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:16:0,0.0,0.0,0.0,517898.78,0.0
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:11:0,0.0,0.0,0.0,517898.78,0.0
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:14:0,0.0,0.0,0.0,517898.78,0.0
20251124_180702,CLS:1000658735,S001,CLS:180000000000000000110001:19:0,1402475.0,0.25,1051856.25,517898.78,1051856.25
20251124_180702,CLS:1000658735,O007,CLS:180000000000000000110001:105:0,908404.9322919846,0.4,545042.9593751907,517898.78,545042.9593751907
20251124_180702,CLS:1000658735,T005,CLS:180000000000000000110001:8:0,32.454185485839844,0.0,32.454185485839844,517898.78,32.454185485839844
20251124_180702,CLS:1000658735,O007,CLS:180000000000000000110001:110:0,2163153.8975892067,0.4,1297892.3385535239,517898.78,1297892.3385535239
20251124_180702,CLS:0001617632,G007,CLS:180000000000000000105698:1:0,99999999999.0,0.9,9999999999.899998,28000000.0,9999999999.899998
20251124_180702,CLS:0001617632,O009,CLS:180000000000000000105698:4:0,1.0,0.9,0.09999999999999998,28000000.0,0.09999999999999998
20251124_180702,CLS:0001617632,O009,CLS:180000000000000000105698:2:0,1.0,0.9,0.09999999999999998,28000000.0,0.09999999999999998
20251124_180702,CLS:0001617632,O009,CLS:180000000000000000105698:3:0,1.0,0.9,0.09999999999999998,28000000.0,0.09999999999999998
20251124_180702,CLS:1000657864,O010,CLS:180000000000000000107426:2:0,809939.6691598892,0.4,485963.8014959335,164.57,485963.8014959335
20251124_180702,CLS:1000610896,O010,CLS:180000000000000000108946:3:0,1630973.0,0.4,978583.7999999999,11.08,978583.7999999999
20251124_180702,CLS:1000590553,G007,CLS:180000000000000000100114:5:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000590553,G007,CLS:180000000000000000100114:1:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001397321,E001,CLS:180000000000000000102012:2:0,9000000.0,0.4,5400000.0,1650015.0,5400000.0
20251124_180702,CLS:0001696406,G007,CLS:180000000000000000110420:2:0,99999999999.0,0.9,9999999999.899998,200000.0,9999999999.899998
20251124_180702,CLS:0001696406,P003,CLS:180000000000000000110420:1:1,4343424.0,0.4,2606054.4,200000.0,2606054.4
20251124_180702,CLS:1000365473,P005,CLS:180000000000000000101687:4:1,3400000.0,0.4,2040000.0,,2040000.0
20251124_180702,CLS:1000365473,G007,CLS:180000000000000000101687:5:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:1000365473,P005,CLS:180000000000000000101687:3:1,3100000.0,0.4,1860000.0,,1860000.0
20251124_180702,CLS:1000365473,P003,CLS:180000000000000000101687:1:1,13000000.0,0.4,7800000.0,,7800000.0
20251124_180702,CLS:1000365473,P003,CLS:180000000000000000101687:2:1,13100000.0,0.4,7860000.0,,7860000.0
20251124_180702,CLS:0001649114,P003,CLS:180000000000000000107998:2:1,12875479.0,0.4,7725287.399999999,1000000.0,7725287.399999999
20251124_180702,CLS:0001649114,G007,CLS:180000000000000000107998:3:0,99999999999.0,0.9,9999999999.899998,1000000.0,9999999999.899998
20251124_180702,CLS:0001649114,G007,CLS:180000000000000000107998:4:0,99999999999.0,0.9,9999999999.899998,1000000.0,9999999999.899998
20251124_180702,CLS:0001649114,G007,CLS:180000000000000000107998:5:0,99999999999.0,0.9,9999999999.899998,1000000.0,9999999999.899998
20251124_180702,CLS:1000843672,G007,CLS:180000000000000000110964:2:0,99999999999.0,0.9,9999999999.899998,7000000.0,9999999999.899998
20251124_180702,CLS:1000843672,G007,CLS:180000000000000000110965:3:0,99999999999.0,0.9,9999999999.899998,7000000.0,9999999999.899998
20251124_180702,CLS:1000843672,P003,CLS:180000000000000000110965:1:3,159640831.0,0.4,95784498.6,7000000.0,95784498.6
20251124_180702,CLS:0001711403,G007,CLS:180000000000000000110968:1:0,99999999999.0,0.9,9999999999.899998,1006189.6,9999999999.899998
20251124_180702,CLS:0001711403,P001,CLS:180000000000000000110968:2:1,5945160.0,0.4,3567096.0,1006189.6,3567096.0
20251124_180702,CLS:0001587943,G007,CLS:180000000000000000103766:8:0,39400000.0,0.9,3939999.999999999,200000.0,3939999.999999999
20251124_180702,CLS:0001587943,P001,CLS:180000000000000000103766:9:1,25414650.0,0.4,15248790.0,200000.0,15248790.0
20251124_180702,CLS:0001587943,P003,CLS:180000000000000000103766:3:1,9069698.0,0.4,5441818.8,200000.0,5441818.8
20251124_180702,CLS:0001587943,G007,CLS:180000000000000000103766:10:0,99999999999.0,0.9,9999999999.899998,200000.0,9999999999.899998
20251124_180702,CLS:0001587943,G007,CLS:180000000000000000103766:2:0,99999999999.0,0.9,9999999999.899998,200000.0,9999999999.899998
20251124_180702,CLS:0001587943,P003,CLS:180000000000000000103766:5:1,51095797.0,0.4,30657478.2,200000.0,30657478.2
20251124_180702,CLS:1000578224,O010,CLS:180000000000000000107028:1:0,4696312.0,0.4,2817787.1999999997,,2817787.1999999997
20251124_180702,CLS:0001645693,G007,CLS:180000000000000000107466:2:0,99999999999.0,0.9,9999999999.899998,,9999999999.899998
20251124_180702,CLS:0001430902,P001,CLS:180000000000000001005095:3:1,9176040.0,0.4,5505624.0,30083.16,5505624.0
20251124_180702,CLS:1000803172,P003,CLS:180000000000000001008875:6:1,12798686.0,0.4,7679211.6,5764343.33,7679211.6
20251124_180702,CLS:1000803172,G007,CLS:180000000000000001008875:3:0,99999999999.0,0.9,9999999999.899998,5764343.33,9999999999.899998
20251124_180702,CLS:0001331208,G007,CLS:180000000000000001012363:2:0,15960000.0,0.9,1595999.9999999995,730811.9,1595999.9999999995
20251124_180702,CLS:0001331208,P001,CLS:180000000000000001012363:1:1,57444707.0,0.4,34466824.199999996,730811.9,34466824.199999996
20251124_180702,CLS:0001329481,P001,CLS:180000000000000001012418:1:1,4379139.0,0.4,2627483.4,586876.83,2627483.4
20251124_180702,CLS:0001329481,P001,CLS:180000000000000001012418:2:1,5004731.0,0.4,3002838.6,586876.83,3002838.6
20251124_180702,CLS:0001517664,G007,CLS:180000000000000001024512:2:0,99999999999.0,0.9,9999999999.899998,245711.15,9999999999.899998
20251124_180702,CLS:0001517664,P001,CLS:180000000000000001024512:13:1,6508168.0,0.4,3904900.8,245711.15,3904900.8
20251124_180702,CLS:0001464106,P001,CLS:180000000000000001015711:1:1,8866855.0,0.4,5320113.0,76233.45,5320113.0
20251124_180702,CLS:1000614410,P001,CLS:180000000000000000803222:24:1,3086981.0,0.4,1852188.5999999999,1061506.55,1852188.5999999999
20251124_180702,CLS:1000646918,O010,CLS:180000000000000000803361:1:0,49089048.03507233,0.4,29453428.821043395,38750000.0,29453428.821043395
20251124_180702,CLS:1000603254,P001,CLS:180000000000000001025164:8:1,2818355.0,0.4,1691013.0,1022613.19,1691013.0
20251124_180702,CLS:0001617639,P001,CLS:180000000000000000882584:1:1,3692384.0,0.4,2215430.4,393431.03,2215430.4
20251124_180702,CLS:1000451267,P001,CLS:180000000000000001002946:3:2,105816797.0,0.4,63490078.199999996,80000000.0,63490078.199999996
20251124_180702,CLS:1000451267,P002,CLS:180000000000000001002946:4:2,20433869.0,0.4,12260321.4,80000000.0,12260321.4
20251124_180702,CLS:1000451267,P001,CLS:180000000000000001002946:2:2,45212631.0,0.4,27127578.599999998,80000000.0,27127578.599999998
20251124_180702,CLS:0001378587,P001,CLS:180000000000000001013307:1:1,47759701.0,0.4,28655820.599999998,2489505.52,28655820.599999998
20251124_180702,CLS:0001378587,G007,CLS:180000000000000001013307:2:0,99999999999.0,0.9,9999999999.899998,2489505.52,9999999999.899998
20251124_180702,CLS:1000452885,P003,CLS:180000000000000001027576:1:1,7343478.0,0.4,4406086.8,711529.44,4406086.8
20251124_180702,CLS:1000452885,P003,CLS:180000000000000001027576:3:1,5003248.0,0.4,3001948.8,711529.44,3001948.8
20251124_180702,CLS:1000452885,P003,CLS:180000000000000001027576:2:1,7252588.0,0.4,4351552.8,711529.44,4351552.8
20251124_180702,CLS:1000452885,P003,CLS:180000000000000001027576:4:1,9683707.0,0.4,5810224.2,711529.44,5810224.2
20251124_180702,CLS:0001435278,P001,CLS:180000000000000001025195:1:1,4397581.0,0.4,2638548.6,301047.93,2638548.6
20251124_180702,CLS:0001716779,S005,CLS:180000000000000000802287:16:0,77784.76321220398,0.4,46670.85792732239,,46670.85792732239
20251124_180702,CLS:0001716779,S005,CLS:180000000000000000802287:43:0,419401.15941143036,0.4,251640.6956468582,,251640.6956468582
20251124_180702,CLS:0001716779,S006,CLS:180000000000000000802287:35:0,295915.90707445145,0.25,221936.93030583858,,221936.93030583858
20251124_180702,CLS:0001716779,S001,CLS:180000000000000000802287:5:0,16.0,0.25,12.0,,12.0
20251124_180702,CLS:1000085351,G007,CLS:180000000000000001000064:2:0,99999999999.0,0.9,9999999999.899998,2200000.0,4230769230.726922
20251124_180702,CLS:1000085353,G007,CLS:180000000000000001000064:2:0,99999999999.0,0.9,9999999999.899998,3000000.0,5769230769.173075
20251124_180702,CLS:1000085351,P002,CLS:180000000000000001000064:1:1,9432032.0,0.4,5659219.2,2200000.0,2394285.046153846
20251124_180702,CLS:1000085353,P002,CLS:180000000000000001000064:1:1,9432032.0,0.4,5659219.2,3000000.0,3264934.1538461535
20251124_180702,CLS:0001310242,P001,CLS:180000000000000001010905:1:1,5263304.0,0.4,3157982.4,385659.07,3157982.4
20251124_180702,CLS:0001390605,P001,CLS:180000000000000001019948:1:1,2142738.0,0.4,1285642.8,155771.75,1285642.8
20251124_180702,CLS:1000312580,P001,CLS:180000000000000001028242:2:1,4194939.0,0.4,2516963.4,1308431.42,2516963.4
20251124_180702,CLS:0001376790,G007,CLS:180000000000000000880055:6:0,99999999999.0,0.9,9999999999.899998,493741.31,9999999999.899998
20251124_180702,CLS:0001376790,P001,CLS:180000000000000000880055:5:1,9271713.0,0.4,5563027.8,493741.31,5563027.8
20251124_180702,CLS:0001638301,P001,CLS:180000000000000001017181:12:1,7237798.0,0.4,4342678.8,2792245.37,4342678.8
20251124_180702,CLS:0001638301,G007,CLS:180000000000000001017181:7:0,99999999999.0,0.9,9999999999.899998,2792245.37,9999999999.899998
20251124_180702,CLS:0001430278,P001,CLS:180000000000000001004117:1:1,18505529.0,0.4,11103317.4,841183.4,11103317.4
20251124_180702,CLS:1000451267,P001,CLS:180000000000000001007711:3:2,30783068.0,0.4,18469840.8,80000000.0,18469840.8
20251124_180702,CLS:1000451267,P001,CLS:180000000000000001007711:4:2,33187995.0,0.4,19912797.0,80000000.0,19912797.0
20251124_180702,CLS:1000451267,P001,CLS:180000000000000001007711:1:2,432886900.0,0.4,259732140.0,80000000.0,259732140.0
20251124_180702,CLS:1000451267,P001,CLS:180000000000000001007711:2:2,30783068.0,0.4,18469840.8,80000000.0,18469840.8
20251124_180702,CLS:0001468904,P001,CLS:180000000000000001023763:2:1,6355493.0,0.4,3813295.8,531626.19,3813295.8
20251124_180702,CLS:1000156414,P001,CLS:180000000000000001026147:1:1,3965376.0,0.4,2379225.6,766329.68,2379225.6
20251124_180702,CLS:1000054665,G007,CLS:180000000000000000111136:1:0,99999999999.0,0.9,9999999999.899998,1112771.12,9999999999.899998
20251124_180702,CLS:0001714697,G007,CLS:180000000000000000111143:3:0,99999999999.0,0.9,9999999999.899998,2922000.0,9999999999.899998
20251124_180702,CLS:0001714697,O010,CLS:180000000000000000111143:4:0,3916540.0,0.4,2349924.0,2922000.0,2349924.0
20251124_180702,CLS:1000204060,P001,CLS:180000000000000000111170:1:2,31021327.0,0.4,18612796.2,1000000.0,18612796.2
20251124_180702,CLS:0001720729,P001,CLS:180000000000000000111185:3:1,9669393.0,0.4,5801635.8,3915805.16,5801635.8
20251124_180702,CLS:0001720729,P001,CLS:180000000000000000111185:4:1,6322296.0,0.4,3793377.5999999996,3915805.16,3793377.5999999996
20251124_180702,CLS:0001720729,P001,CLS:180000000000000000111185:2:1,9669393.0,0.4,5801635.8,3915805.16,5801635.8
20251124_180702,CLS:1000661500,P001,CLS:180000000000000000111331:5:1,20600700.0,0.4,12360420.0,6228596.94,12360420.0
20251124_180702,CLS:1000661500,G007,CLS:180000000000000000111331:4:0,99999999999.0,0.9,9999999999.899998,6228596.94,9999999999.899998
20251124_180702,CLS:0001352909,P003,CLS:180000000000000001014740:1:1,33144585.0,0.4,19886751.0,392885.6,19886751.0
20251124_180702,CLS:0001352909,G007,CLS:180000000000000001014740:2:0,99999999999.0,0.9,9999999999.899998,392885.6,9999999999.899998
20251124_180702,CLS:1000629643,P001,CLS:180000000000000001023971:1:1,16831949.0,0.4,10099169.4,5313621.43,10099169.4
20251124_180702,CLS:0001356046,P001,CLS:180000000000000001012068:3:1,28945273.0,0.4,17367163.8,1063406.47,17367163.8
20251124_180702,CLS:0001356046,G007,CLS:180000000000000001012068:4:0,99999999999.0,0.9,9999999999.899998,1063406.47,9999999999.899998
20251124_180702,CLS:0001397321,P001,CLS:180000000000000003311894:1:2,15500000.0,0.4,9300000.0,1650015.0,9300000.0
