region_brch,product_type_brch,collateral_agreement_id,collateral_agreement_type,collateral_amount,collateral_currency,facility_nr,as_of_dt,multiply_divide_ind,rate,customer_nr,entity,maturity_date,rec_ref_dt,source_system,start_date,from_currency,to_currency,lcy_to_hkd,deal_dt,collateral_amount_hke
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:10:0,O007,490400.0,HKD,CLS:1000626883,2024-12-31,M,1.0,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,HKD,HKD,1.0,,490400.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:11:0,O007,10352.0,USD,CLS:1000626883,2024-12-31,M,7.7629504,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,USD,HKD,1.0,,80362.06275177002
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:2:0,T005,3877.0,USD,CLS:1000626883,2024-12-31,M,7.7629504,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,USD,HKD,1.0,,30096.95877981186
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:8:0,O007,350712.0,HKD,CLS:1000626883,2024-12-31,M,1.0,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,HKD,HKD,1.0,,350712.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:13:0,O007,96899.0,HKD,CLS:1000626883,2024-12-31,M,1.0,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,HKD,HKD,1.0,,96899.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:1:0,T004,60532.0,HKD,CLS:1000626883,2024-12-31,M,1.0,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,HKD,HKD,1.0,,60532.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:3:0,T005,0.0,CNY,CLS:1000626883,2024-12-31,M,1.0600879,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,CNY,HKD,1.0,,0.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003301494:9:0,S001,412000.0,HKD,CLS:1000626883,2024-12-31,M,1.0,018:RM:1800000000000000000001341485,18,2025-08-31,2024-12-31,NX,2024-11-06,HKD,HKD,1.0,,412000.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303258:1:1,P001,6212688.0,HKD,CLS:1000631288,2024-12-31,M,1.0,018:RM:1800000000000000000001376215,18,2044-09-28,2024-12-31,NX,2021-09-28,HKD,HKD,1.0,,6212688.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303266:9:0,G007,99999999999.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001382293,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303266:7:1,P005,1904418.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001382293,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,1904418.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303266:4:1,P001,11236071.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001382293,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,11236071.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303266:8:1,P005,1904418.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001382293,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,1904418.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303266:5:1,P001,4475384.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001382293,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,4475384.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303266:6:1,P001,7617675.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001382293,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,7617675.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303267:6:2,P004,52105936.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001354543,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,52105936.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303267:3:2,P001,7141571.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001354543,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,7141571.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303267:5:2,P001,7617675.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001354543,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,7617675.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303267:1:2,P001,6570245.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001354543,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,6570245.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003303267:4:2,P001,5332373.0,HKD,CLS:1000643758,2024-12-31,M,1.0,018:RM:1800000000000000000001354543,18,2025-06-30,2024-12-31,NX,2024-08-29,HKD,HKD,1.0,,5332373.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003308237:1:1,P002,18549743.0,HKD,CLS:1000642699,2024-12-31,M,1.0,018:RM:1800000000000000000000617825,18,2032-12-31,2024-12-31,NX,2021-12-31,HKD,HKD,1.0,,18549743.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000043256:2:1,P001,3912420.0,HKD,CLS:0001389856,2024-12-31,M,1.0,018:RM:1800000000000000000000133109,18,2028-07-21,2024-12-31,NX,2008-07-21,HKD,HKD,1.0,,3912420.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000041154:2:0,G007,99999999999.0,HKD,CLS:0000002992,2024-12-31,M,1.0,018:RM:1800000000000000000000029474,18,2025-06-30,2024-12-31,NX,2024-10-18,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003242074:1:1,P001,4843208.0,HKD,CLS:1000448679,2024-12-31,M,1.0,018:RM:1800000000000000000001310480,18,2045-05-18,2024-12-31,NX,2020-05-18,HKD,HKD,1.0,,4843208.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:39:0,G007,99999999999.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:38:0,G007,99999999999.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:41:1,P003,17788549.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,17788549.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:44:1,P001,3808837.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,3808837.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:34:1,P002,12533469.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,12533469.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:40:1,P003,16876316.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,16876316.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000100782:36:1,P005,1237872.0,HKD,CLS:0001720878,2024-12-31,M,1.0,018:RM:1800000000000000000000942239,18,2025-05-31,2024-12-31,NX,2024-06-28,HKD,HKD,1.0,,1237872.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:12:1,P001,4951489.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,4951489.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:12:1,P001,4951489.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,4951489.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:13:1,P001,4951489.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,4951489.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:13:1,P001,4951489.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,4951489.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:4:0,G007,99999999999.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:4:0,G007,99999999999.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:23:1,P001,5618035.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5618035.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:23:1,P001,5618035.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5618035.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:24:1,P001,5618035.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5618035.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:24:1,P001,5618035.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5618035.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:11:1,P005,906364.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,906364.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:11:1,P005,906364.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,906364.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:27:0,G007,99999999999.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:27:0,G007,99999999999.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:10:1,P005,999819.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,999819.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:10:1,P005,999819.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,999819.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:9:1,P005,999819.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,999819.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:9:1,P005,999819.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,999819.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:7:1,P001,5427594.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5427594.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:7:1,P001,5427594.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5427594.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:15:1,P001,12378723.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,12378723.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:15:1,P001,12378723.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,12378723.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:21:1,P001,4951489.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,4951489.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:21:1,P001,4951489.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,4951489.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:22:1,P005,999819.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,999819.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102211:22:1,P005,999819.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001030138,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,999819.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102255:1:1,P001,20558303.0,HKD,CLS:0001512810,2024-12-31,M,1.0,018:RM:1800000000000000000001032074,18,2025-02-28,2024-12-31,NX,2024-02-20,HKD,HKD,1.0,,20558303.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102255:2:0,G007,99999999999.0,HKD,CLS:0001512810,2024-12-31,M,1.0,018:RM:1800000000000000000001032074,18,2025-02-28,2024-12-31,NX,2024-02-20,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102261:14:0,G007,99999999999.0,HKD,CLS:0001652138,2024-12-31,M,1.0,018:RM:1800000000000000000001032032,18,2025-08-31,2024-12-31,NX,2024-09-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102261:11:0,G007,99999999999.0,HKD,CLS:0001652138,2024-12-31,M,1.0,018:RM:1800000000000000000001032032,18,2025-08-31,2024-12-31,NX,2024-09-27,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000102261:12:0,O010,1502701.0,HKD,CLS:0001652138,2024-12-31,M,1.0,018:RM:1800000000000000000001032032,18,2025-08-31,2024-12-31,NX,2024-09-27,HKD,HKD,1.0,,1502701.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103606:8:0,G007,99999999999.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001065637,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103606:2:0,G007,99999999999.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001065637,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103606:7:1,P002,42502449.0,HKD,CLS:0001617632,2024-12-31,M,1.0,018:RM:1800000000000000000001065637,18,2025-06-30,2024-12-31,NX,2024-09-17,HKD,HKD,1.0,,42502449.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000103648:1:1,P003,38738532.0,HKD,CLS:0001370120,2024-12-31,M,1.0,018:RM:1800000000000000000001000694,18,2025-02-28,2024-12-31,NX,2024-04-30,HKD,HKD,1.0,,38738532.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105195:1:1,P001,9522094.0,HKD,CLS:0001601654,2024-12-31,M,1.0,018:RM:1800000000000000000001110650,18,2025-07-31,2024-12-31,NX,2024-07-22,HKD,HKD,1.0,,9522094.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000105195:2:0,G007,99999999999.0,HKD,CLS:0001601654,2024-12-31,M,1.0,018:RM:1800000000000000000001110650,18,2025-07-31,2024-12-31,NX,2024-07-22,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000106830:1:2,P002,555053.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001065662,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,555053.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000106830:1:2,P002,555053.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001065662,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,555053.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000106830:5:2,P003,5017283.0,HKD,CLS:0001432855,2024-12-31,M,1.0,018:RM:1800000000000000000001065662,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5017283.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000106830:5:2,P003,5017283.0,HKD,CLS:0001512155,2024-12-31,M,1.0,018:RM:1800000000000000000001065662,18,2025-06-30,2024-12-31,NX,2024-07-30,HKD,HKD,1.0,,5017283.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000000109891:2:1,P001,5936351.0,HKD,CLS:0001674793,2024-12-31,M,1.0,018:RM:1800000000000000000001189376,18,2047-02-28,2024-12-31,NX,2017-02-28,HKD,HKD,1.0,,5936351.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003241967:1:1,P001,21960006.0,HKD,CLS:1000450180,2024-12-31,M,1.0,018:RM:1800000000000000000001309098,18,2050-05-20,2024-12-31,NX,2020-05-20,HKD,HKD,1.0,,21960006.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003241967:2:0,G007,99999999999.0,HKD,CLS:1000450180,2024-12-31,M,1.0,018:RM:1800000000000000000001309098,18,2050-05-20,2024-12-31,NX,2020-05-20,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003109933:1:0,G007,99999999999.0,HKD,CLS:1000078199,2024-12-31,M,1.0,018:RM:1800000000000000000001248632,18,2043-11-07,2024-12-31,NX,2018-11-07,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003109933:2:1,P001,3585824.0,HKD,CLS:1000078199,2024-12-31,M,1.0,018:RM:1800000000000000000001248632,18,2043-11-07,2024-12-31,NX,2018-11-07,HKD,HKD,1.0,,3585824.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001044616:1:1,P001,3738398.0,HKD,CLS:0001676071,2024-12-31,M,1.0,018:RM:1800000000000000000001188010,18,2037-03-15,2024-12-31,NX,2017-03-15,HKD,HKD,1.0,,3738398.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001048582:1:1,P005,1982069.0,HKD,CLS:0001721131,2024-12-31,M,1.0,018:RM:1800000000000000000001242435,18,2033-08-20,2024-12-31,NX,2018-08-20,HKD,HKD,1.0,,1982069.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499855:1:1,P001,9229661.0,HKD,CLS:0001539423,2024-12-31,M,1.0,018:RM:1800000000000000000000940905,18,2025-01-31,2024-12-31,NX,2023-06-12,HKD,HKD,1.0,,9229661.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499856:4:0,G007,99999999999.0,HKD,CLS:0001539423,2024-12-31,M,1.0,018:RM:1800000000000000000000934971,18,2025-01-31,2024-12-31,NX,2023-06-12,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499856:1:0,G007,99999999999.0,HKD,CLS:0001539423,2024-12-31,M,1.0,018:RM:1800000000000000000000934971,18,2025-01-31,2024-12-31,NX,2023-06-12,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003113132:5:1,P001,3687140.0,HKD,CLS:1000097589,2024-12-31,M,1.0,018:RM:1800000000000000000001034734,18,2038-11-19,2024-12-31,NX,2018-11-19,HKD,HKD,1.0,,3687140.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163874:3:2,P003,3242333.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270225,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3242333.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163874:1:2,P003,3029022.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270225,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3029022.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163874:5:2,P003,3327658.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270225,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3327658.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163874:2:2,P003,3242333.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270225,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3242333.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163874:4:2,P003,3157009.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270225,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3157009.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163874:11:2,P001,28781625.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270225,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,28781625.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:5:0,G007,99999999999.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:1:1,P003,2986360.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,2986360.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:2:1,P003,3157009.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3157009.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:7:1,P003,56058246.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,56058246.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:11:1,P003,4564864.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,4564864.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:10:1,P003,3157009.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3157009.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:6:0,G007,99999999999.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:9:1,P003,3157009.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3157009.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:3:1,P003,3157009.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3157009.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003163875:4:1,P003,3284996.0,HKD,CLS:1000291471,2024-12-31,M,1.0,018:RM:1800000000000000000001270324,18,2025-01-31,2024-12-31,NX,2024-03-01,HKD,HKD,1.0,,3284996.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:3:0,G007,99999999999.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:1:0,T001,7610385.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,7610385.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:2:0,G007,99999999999.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,99999999999.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001499804:4:0,T001,3205487.0,HKD,CLS:1000417226,2024-12-31,M,1.0,018:RM:1800000000000000000000952420,18,2025-01-31,2024-12-31,NX,2024-01-23,HKD,HKD,1.0,,3205487.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000001035592:1:2,P002,32488682.0,HKD,CLS:1000252701,2024-12-31,M,1.0,018:RM:1800000000000000000001084696,18,2025-10-31,2024-12-31,NX,2024-10-17,HKD,HKD,1.0,,32488682.0
hk,PLEDGE_COLLATERAL,CLS:180000000000000003173441:1:0,O010,2515087.0,HKD,CLS:1000300505,2024-12-31,M,1.0,018:RM:1800000000000000000000975740,18,2025-05-31,2024-12-31,NX,2024-05-22,HKD,HKD,1.0,,2515087.0
