COLLATERAL_AGREEMENT_ID,FACILITY_NR,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,AS_OF_DT,COMMIT_INDICATOR,CCF,DRAWN_AMOUNT,UNDRAWN_AMOUNT
CLS:180000000000000001498174:1:0,CLS:0001354895,T001,525421,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:1:0,CLS:0001354983,T001,525421,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498174:4:0,CLS:0001354899,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,10386952.79,68047.21
CLS:180000000000000001498174:4:0,CLS:0001354898,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498174:4:0,CLS:0001354897,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:4:0,CLS:0001354896,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:4:0,CLS:0001354895,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:4:0,CLS:0001354983,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498174:6:1,CLS:0001354899,P001,11330087,HKD,31DEC2024:00:00:00,N,0.0,10386952.79,68047.21
CLS:180000000000000001498174:6:1,CLS:0001354898,P001,11330087,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498174:6:1,CLS:0001354897,P001,11330087,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:6:1,CLS:0001354896,P001,11330087,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:6:1,CLS:0001354895,P001,11330087,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498174:6:1,CLS:0001354983,P001,11330087,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498241:1:1,CLS:0001352468,P001,8300648,HKD,31DEC2024:00:00:00,N,0.0,339620.07,1960379.93
CLS:180000000000000001498242:2:1,CLS:0001352343,P002,5219833,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000001498242:9:1,CLS:0001352343,P002,6338369,HKD,31DEC2024:00:00:00,N,0.0,25335936.9,1014063.1
CLS:180000000000000001498326:1:1,CLS:0001350618,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,557146.1,3082853.9
CLS:180000000000000001498326:1:2,CLS:0001354899,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,10386952.79,68047.21
CLS:180000000000000001498326:1:2,CLS:0001354898,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498326:1:2,CLS:0001354897,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498326:1:2,CLS:0001354896,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498326:1:2,CLS:0001354895,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,0.0,2000000.0
CLS:180000000000000001498326:1:2,CLS:0001354983,P001,13029600,HKD,31DEC2024:00:00:00,N,0.0,1717017.0,282983.0
CLS:180000000000000001498330:1:1,CLS:0001350036,P001,12816924,HKD,31DEC2024:00:00:00,N,0.0,4741892.38,258107.62
CLS:180000000000000001498330:1:1,CLS:0001350032,P001,12816924,HKD,31DEC2024:00:00:00,N,0.0,0.0,4100000.0
CLS:180000000000000001498330:1:1,CLS:0001350858,P001,12816924,HKD,31DEC2024:00:00:00,N,0.0,613714.0,2386286.0
CLS:180000000000000001498330:1:1,CLS:0001350034,P001,12816924,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001498330:1:1,CLS:0001350033,P001,12816924,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001498330:1:1,CLS:0001350104,P001,12816924,HKD,31DEC2024:00:00:00,N,0.0,613714.0,2386286.0
CLS:180000000000000001498341:1:1,CLS:0001349534,P001,200000000,HKD,31DEC2024:00:00:00,N,0.0,102645.68,2297354.32
CLS:180000000000000001498355:3:0,CLS:0001347814,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498355:3:0,CLS:0001347819,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:3:0,CLS:0001347810,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:3:0,CLS:0001347702,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:3:0,CLS:0001347809,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:3:0,CLS:0001347844,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:4:1,CLS:0001347814,P002,4904128,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498355:4:1,CLS:0001347819,P002,4904128,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:4:1,CLS:0001347810,P002,4904128,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:4:1,CLS:0001347702,P002,4904128,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:4:1,CLS:0001347809,P002,4904128,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498355:4:1,CLS:0001347844,P002,4904128,HKD,31DEC2024:00:00:00,N,0.0,0.0,2700000.0
CLS:180000000000000001498361:1:1,CLS:0001347208,P001,10858000,HKD,31DEC2024:00:00:00,N,0.0,444336.73,1555663.27
CLS:180000000000000001498361:2:1,CLS:0001347208,P001,10858000,HKD,31DEC2024:00:00:00,N,0.0,444336.73,1555663.27
CLS:180000000000000001498361:3:1,CLS:0001347208,P005,1605095,HKD,31DEC2024:00:00:00,N,0.0,444336.73,1555663.27
CLS:180000000000000001498361:4:1,CLS:0001347208,P005,1605095,HKD,31DEC2024:00:00:00,N,0.0,444336.73,1555663.27
CLS:180000000000000001498361:5:0,CLS:0001347208,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,444336.73,1555663.27
CLS:180000000000000001498638:10:0,CLS:0001328456,T001,2518215,HKD,31DEC2024:00:00:00,N,0.0,5357964.98,142035.02
CLS:180000000000000001498638:10:0,CLS:0001328455,T001,2518215,HKD,31DEC2024:00:00:00,N,0.0,0.0,17500000.0
CLS:180000000000000001498638:10:0,CLS:0001328454,T001,2518215,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,1000000.0
CLS:180000000000000001498638:10:0,CLS:0001328521,T001,2518215,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,18500000.0
CLS:180000000000000001498638:14:0,CLS:0001328456,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5357964.98,142035.02
CLS:180000000000000001498638:14:0,CLS:0001328455,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,17500000.0
CLS:180000000000000001498638:14:0,CLS:0001328454,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,1000000.0
CLS:180000000000000001498638:14:0,CLS:0001328521,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,18500000.0
CLS:180000000000000001498638:19:0,CLS:0001328456,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5357964.98,142035.02
CLS:180000000000000001498638:19:0,CLS:0001328455,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,17500000.0
CLS:180000000000000001498638:19:0,CLS:0001328454,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,1000000.0
CLS:180000000000000001498638:19:0,CLS:0001328521,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,18500000.0
CLS:180000000000000001498638:2:0,CLS:0001328456,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5357964.98,142035.02
CLS:180000000000000001498638:2:0,CLS:0001328455,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,17500000.0
CLS:180000000000000001498638:2:0,CLS:0001328454,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,1000000.0
CLS:180000000000000001498638:2:0,CLS:0001328521,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,18500000.0
CLS:180000000000000001498638:3:0,CLS:0001328456,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5357964.98,142035.02
CLS:180000000000000001498638:3:0,CLS:0001328455,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,17500000.0
CLS:180000000000000001498638:3:0,CLS:0001328454,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,1000000.0
CLS:180000000000000001498638:3:0,CLS:0001328521,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,18500000.0
CLS:180000000000000001498638:5:0,CLS:0001328456,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,5357964.98,142035.02
CLS:180000000000000001498638:5:0,CLS:0001328455,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,17500000.0
CLS:180000000000000001498638:5:0,CLS:0001328454,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,1000000.0
CLS:180000000000000001498638:5:0,CLS:0001328521,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1000000.0,18500000.0
CLS:180000000000000001498665:1:1,CLS:0001327882,P001,8709013,HKD,31DEC2024:00:00:00,N,0.0,3084047.74,915952.26
CLS:180000000000000001498665:1:1,CLS:0001333360,P001,8709013,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:1:1,CLS:0001331292,P001,8709013,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:3:0,CLS:0001327882,T001,335582,HKD,31DEC2024:00:00:00,N,0.0,3084047.74,915952.26
CLS:180000000000000001498665:3:0,CLS:0001333360,T001,335582,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:3:0,CLS:0001331292,T001,335582,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:4:0,CLS:0001327882,T001,111860,HKD,31DEC2024:00:00:00,N,0.0,3084047.74,915952.26
CLS:180000000000000001498665:4:0,CLS:0001333360,T001,111860,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:4:0,CLS:0001331292,T001,111860,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:8:1,CLS:0001327882,P003,5914109,HKD,31DEC2024:00:00:00,N,0.0,3084047.74,915952.26
CLS:180000000000000001498665:8:1,CLS:0001333360,P003,5914109,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:8:1,CLS:0001331292,P003,5914109,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:9:0,CLS:0001327882,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,3084047.74,915952.26
CLS:180000000000000001498665:9:0,CLS:0001333360,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498665:9:0,CLS:0001331292,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,500000.0
CLS:180000000000000001498706:1:1,CLS:0001298491,P001,2931615,HKD,31DEC2024:00:00:00,N,0.0,0.0,1500000.0
CLS:180000000000000001498706:1:1,CLS:0001429896,P001,2931615,HKD,31DEC2024:00:00:00,N,0.0,0.0,2100000.0
CLS:180000000000000001498706:1:1,CLS:0001314218,P001,2931615,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001498706:1:1,CLS:0001298482,P001,2931615,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001498706:1:1,CLS:0001298481,P001,2931615,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001498706:1:1,CLS:0001298480,P001,2931615,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001498830:10:0,CLS:0001348528,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:10:0,CLS:0001349128,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,192400.56,1127599.44
CLS:180000000000000001498830:10:0,CLS:0001324005,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:10:0,CLS:0001324004,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:10:0,CLS:0001324003,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:10:0,CLS:0001324002,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:10:0,CLS:0001324057,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:2:0,CLS:0001348528,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:2:0,CLS:0001349128,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,192400.56,1127599.44
CLS:180000000000000001498830:2:0,CLS:0001324005,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:2:0,CLS:0001324004,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:2:0,CLS:0001324003,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:2:0,CLS:0001324002,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:2:0,CLS:0001324057,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:4:0,CLS:0001348528,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:4:0,CLS:0001349128,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,192400.56,1127599.44
CLS:180000000000000001498830:4:0,CLS:0001324005,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:4:0,CLS:0001324004,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:4:0,CLS:0001324003,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:4:0,CLS:0001324002,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:4:0,CLS:0001324057,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:6:1,CLS:0001348528,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:6:1,CLS:0001349128,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,192400.56,1127599.44
CLS:180000000000000001498830:6:1,CLS:0001324005,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:6:1,CLS:0001324004,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:6:1,CLS:0001324003,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:6:1,CLS:0001324002,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:6:1,CLS:0001324057,P001,5449676,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:7:1,CLS:0001348528,P001,31006782,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:7:1,CLS:0001324005,P001,31006782,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:7:1,CLS:0001324004,P001,31006782,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:7:1,CLS:0001324003,P001,31006782,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:7:1,CLS:0001324002,P001,31006782,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:7:1,CLS:0001324057,P001,31006782,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:8:1,CLS:0001348528,P001,15033591,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:8:1,CLS:0001324005,P001,15033591,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:8:1,CLS:0001324004,P001,15033591,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:8:1,CLS:0001324003,P001,15033591,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:8:1,CLS:0001324002,P001,15033591,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:8:1,CLS:0001324057,P001,15033591,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:9:1,CLS:0001348528,P001,5868022,HKD,31DEC2024:00:00:00,N,0.0,4701792.29,298207.71
CLS:180000000000000001498830:9:1,CLS:0001324005,P001,5868022,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:9:1,CLS:0001324004,P001,5868022,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:9:1,CLS:0001324003,P001,5868022,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:9:1,CLS:0001324002,P001,5868022,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001498830:9:1,CLS:0001324057,P001,5868022,HKD,31DEC2024:00:00:00,N,0.0,0.0,1.0
CLS:180000000000000001499076:1:1,CLS:0001321109,P003,5488067,HKD,31DEC2024:00:00:00,N,0.0,8976647.55,23352.45
CLS:180000000000000001499076:1:1,CLS:0001321108,P003,5488067,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:1:1,CLS:0001321107,P003,5488067,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:1:1,CLS:0001321106,P003,5488067,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:1:1,CLS:0001321239,P003,5488067,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:2:1,CLS:0001321109,P001,9774865,HKD,31DEC2024:00:00:00,N,0.0,8976647.55,23352.45
CLS:180000000000000001499076:2:1,CLS:0001321108,P001,9774865,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:2:1,CLS:0001321107,P001,9774865,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:2:1,CLS:0001321106,P001,9774865,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:2:1,CLS:0001321239,P001,9774865,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:3:0,CLS:0001321109,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,8976647.55,23352.45
CLS:180000000000000001499076:3:0,CLS:0001321108,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:3:0,CLS:0001321107,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:3:0,CLS:0001321106,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:3:0,CLS:0001321239,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:5:1,CLS:0001321109,P003,3974117,HKD,31DEC2024:00:00:00,N,0.0,8976647.55,23352.45
CLS:180000000000000001499076:5:1,CLS:0001321108,P003,3974117,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499076:5:1,CLS:0001321107,P003,3974117,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:5:1,CLS:0001321106,P003,3974117,HKD,31DEC2024:00:00:00,N,0.0,0.0,3000000.0
CLS:180000000000000001499076:5:1,CLS:0001321239,P003,3974117,HKD,31DEC2024:00:00:00,N,0.0,2001850.0,998150.0
CLS:180000000000000001499174:1:1,CLS:0001367663,P001,12345048,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001499174:1:1,CLS:0001316839,P001,12345048,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001499200:10:1,CLS:0001311389,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:10:1,CLS:0001311387,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:10:1,CLS:0001311384,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:10:1,CLS:0001311383,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:10:1,CLS:0001311446,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:11:1,CLS:0001311389,P001,9522094,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:11:1,CLS:0001311387,P001,9522094,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:11:1,CLS:0001311384,P001,9522094,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:11:1,CLS:0001311383,P001,9522094,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:11:1,CLS:0001311446,P001,9522094,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:1:0,CLS:0001311389,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:1:0,CLS:0001311387,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:1:0,CLS:0001311384,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:1:0,CLS:0001311383,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:1:0,CLS:0001311446,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:4:1,CLS:0001311389,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:4:1,CLS:0001311387,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:4:1,CLS:0001311384,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:4:1,CLS:0001311383,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:4:1,CLS:0001311446,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:6:1,CLS:0001311389,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:6:1,CLS:0001311387,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:6:1,CLS:0001311384,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:6:1,CLS:0001311383,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:6:1,CLS:0001311446,P003,6385633,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:7:1,CLS:0001311389,P001,9045990,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:7:1,CLS:0001311387,P001,9045990,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:7:1,CLS:0001311384,P001,9045990,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:7:1,CLS:0001311383,P001,9045990,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:7:1,CLS:0001311446,P001,9045990,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:9:1,CLS:0001311446,P001,3332733,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:9:1,CLS:0001311389,P001,3332733,HKD,31DEC2024:00:00:00,N,0.0,13573612.24,426387.76
CLS:180000000000000001499200:9:1,CLS:0001311387,P001,3332733,HKD,31DEC2024:00:00:00,N,0.0,6395541.0,4459.0
CLS:180000000000000001499200:9:1,CLS:0001311384,P001,3332733,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499200:9:1,CLS:0001311383,P001,3332733,HKD,31DEC2024:00:00:00,N,0.0,0.0,6400000.0
CLS:180000000000000001499213:1:0,CLS:0001350337,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1492457.62,7542.38
CLS:180000000000000001499213:2:0,CLS:0001350337,G007,99999999999,HKD,31DEC2024:00:00:00,N,0.0,1492457.62,7542.38
CLS:180000000000000001499283:1:1,CLS:0001303682,P001,11164605,HKD,31DEC2024:00:00:00,Y,20.0,0.0,0.0
CLS:180000000000000001499318:1:1,CLS:0001298491,P002,4299972,HKD,31DEC2024:00:00:00,N,0.0,0.0,1500000.0
CLS:180000000000000001499318:1:1,CLS:0001429896,P002,4299972,HKD,31DEC2024:00:00:00,N,0.0,0.0,2100000.0
CLS:180000000000000001499318:1:1,CLS:0001314218,P002,4299972,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001499318:1:1,CLS:0001298482,P002,4299972,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001499318:1:1,CLS:0001298481,P002,4299972,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001499318:1:1,CLS:0001298480,P002,4299972,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
CLS:180000000000000001499318:2:1,CLS:0001298491,P001,8268732,HKD,31DEC2024:00:00:00,N,0.0,0.0,1500000.0
CLS:180000000000000001499318:2:1,CLS:0001429896,P001,8268732,HKD,31DEC2024:00:00:00,N,0.0,0.0,2100000.0
CLS:180000000000000001499318:2:1,CLS:0001314218,P001,8268732,HKD,31DEC2024:00:00:00,N,0.0,0.0,23500000.0
